"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0500000US19091","Humboldt County, Iowa","9597","null","5339","null","4258","null","0","null",
"0500000US19093","Ida County, Iowa","7005","null","0","null","7005","null","0","null",
"0500000US19095","Iowa County, Iowa","16662","null","0","null","16662","null","0","null",
"0500000US19097","Jackson County, Iowa","19485","null","6098","null","13387","null","0","null",
"0500000US19099","Jasper County, Iowa","37813","null","15943","null","21870","null","0","null",
"0500000US19101","Jefferson County, Iowa","15663","null","9211","null","6452","null","0","null",
"0500000US19103","Johnson County, Iowa","152854","null","127396","null","25458","null","0","null",
"0500000US19105","Jones County, Iowa","20646","null","5411","null","15235","null","0","null",
"0500000US19107","Keokuk County, Iowa","10033","null","0","null","10033","null","0","null",
"0500000US19109","Kossuth County, Iowa","14828","null","5443","null","9385","null","0","null",
"0500000US19111","Lee County, Iowa","33555","null","19815","null","13740","null","0","null",
"0500000US19113","Linn County, Iowa","230299","null","198767","null","31532","null","0","null",
"0500000US19115","Louisa County, Iowa","10837","null","0","null","10837","null","0","null",
"0500000US19117","Lucas County, Iowa","8634","null","0","null","8634","null","0","null",
"0500000US19119","Lyon County, Iowa","11934","null","0","null","11934","null","0","null",
"0500000US19121","Madison County, Iowa","16548","null","5077","null","11471","null","0","null",
"0500000US19123","Mahaska County, Iowa","22190","null","12541","null","9649","null","0","null",
"0500000US19125","Marion County, Iowa","33414","null","17721","null","15693","null","0","null",
"0500000US19127","Marshall County, Iowa","40105","null","27381","null","12724","null","0","null",
"0500000US19129","Mills County, Iowa","14484","null","5009","null","9475","null","0","null",
"0500000US19131","Mitchell County, Iowa","10565","null","0","null","10565","null","0","null",
"0500000US19133","Monona County, Iowa","8751","null","0","null","8751","null","0","null",
"0500000US19135","Monroe County, Iowa","7577","null","0","null","7577","null","0","null",
"0500000US19137","Montgomery County, Iowa","10330","null","5516","null","4814","null","0","null",
"0500000US19139","Muscatine County, Iowa","43235","null","25144","null","18091","null","0","null",
"0500000US19141","O'Brien County, Iowa","14182","null","5131","null","9051","null","0","null",
"0500000US19143","Osceola County, Iowa","6192","null","0","null","6192","null","0","null",
"0500000US19145","Page County, Iowa","15211","null","10076","null","5135","null","0","null",
"0500000US19147","Palo Alto County, Iowa","8996","null","0","null","8996","null","0","null",
"0500000US19149","Plymouth County, Iowa","25698","null","10138","null","15560","null","0","null",
"0500000US19151","Pocahontas County, Iowa","7078","null","0","null","7078","null","0","null",
"0500000US19153","Polk County, Iowa","492401","null","470374","null","22027","null","0","null",
"0500000US19155","Pottawattamie County, Iowa","93667","null","68447","null","25220","null","0","null",
"0500000US19157","Poweshiek County, Iowa","18662","null","9486","null","9176","null","0","null",
"0500000US19159","Ringgold County, Iowa","4663","null","0","null","4663","null","0","null",
"0500000US19161","Sac County, Iowa","9814","null","0","null","9814","null","0","null",
"0500000US19163","Scott County, Iowa","174669","null","151477","null","23192","null","0","null",
"0500000US19165","Shelby County, Iowa","11746","null","4713","null","7033","null","0","null",
"0500000US19167","Sioux County, Iowa","35872","null","15565","null","20307","null","0","null",
"0500000US19169","Story County, Iowa","98537","null","73069","null","25468","null","0","null",
"0500000US19171","Tama County, Iowa","17135","null","5263","null","11872","null","0","null",
"0500000US19173","Taylor County, Iowa","5896","null","0","null","5896","null","0","null",
"0500000US19175","Union County, Iowa","12138","null","7507","null","4631","null","0","null",
"0500000US19177","Van Buren County, Iowa","7203","null","0","null","7203","null","0","null",
"0500000US19179","Wapello County, Iowa","35437","null","25019","null","10418","null","0","null",
"0500000US19181","Warren County, Iowa","52403","null","27735","null","24668","null","0","null",
"0500000US19183","Washington County, Iowa","22565","null","6846","null","15719","null","0","null",
"0500000US19185","Wayne County, Iowa","6497","null","0","null","6497","null","0","null",
"0500000US19187","Webster County, Iowa","36999","null","24699","null","12300","null","0","null",
"0500000US19189","Winnebago County, Iowa","10679","null","0","null","10679","null","0","null",
"0500000US19191","Winneshiek County, Iowa","20070","null","7993","null","12077","null","0","null",
"0500000US19193","Woodbury County, Iowa","105941","null","88855","null","17086","null","0","null",
"0500000US19195","Worth County, Iowa","7443","null","0","null","7443","null","0","null",
"0500000US19197","Wright County, Iowa","12943","null","0","null","12943","null","0","null",
"0500000US20001","Allen County, Kansas","12526","null","5845","null","6681","null","0","null",
"0500000US20003","Anderson County, Kansas","7836","null","0","null","7836","null","0","null",
"0500000US20005","Atchison County, Kansas","16348","null","10907","null","5441","null","0","null",
"0500000US20007","Barber County, Kansas","4228","null","0","null","4228","null","0","null",
"0500000US20009","Barton County, Kansas","25493","null","14766","null","10727","null","0","null",
"0500000US20011","Bourbon County, Kansas","14360","null","7439","null","6921","null","0","null",
"0500000US20013","Brown County, Kansas","9508","null","0","null","9508","null","0","null",
"0500000US20015","Butler County, Kansas","67380","null","36317","null","31063","null","0","null",
"0500000US20017","Chase County, Kansas","2572","null","0","null","2572","null","0","null",
"0500000US20019","Chautauqua County, Kansas","3379","null","0","null","3379","null","0","null",
"0500000US20021","Cherokee County, Kansas","19362","null","0","null","19362","null","0","null",
"0500000US20023","Cheyenne County, Kansas","2616","null","0","null","2616","null","0","null",
"0500000US20025","Clark County, Kansas","1991","null","0","null","1991","null","0","null",
"0500000US20027","Clay County, Kansas","8117","null","4131","null","3986","null","0","null",
"0500000US20029","Cloud County, Kansas","9032","null","5031","null","4001","null","0","null",
"0500000US20031","Coffey County, Kansas","8360","null","0","null","8360","null","0","null",
"0500000US20033","Comanche County, Kansas","1689","null","0","null","1689","null","0","null",
"0500000US20035","Cowley County, Kansas","34549","null","23495","null","11054","null","0","null",
"0500000US20037","Crawford County, Kansas","38972","null","23120","null","15852","null","0","null",
"0500000US20039","Decatur County, Kansas","2764","null","0","null","2764","null","0","null",
"0500000US20041","Dickinson County, Kansas","18402","null","6605","null","11797","null","0","null",
"0500000US20043","Doniphan County, Kansas","7510","null","2127","null","5383","null","0","null",
"0500000US20045","Douglas County, Kansas","118785","null","101398","null","17387","null","0","null",
"0500000US20047","Edwards County, Kansas","2907","null","0","null","2907","null","0","null",
"0500000US20049","Elk County, Kansas","2483","null","0","null","2483","null","0","null",
"0500000US20051","Ellis County, Kansas","28934","null","21880","null","7054","null","0","null",
"0500000US20053","Ellsworth County, Kansas","6376","null","0","null","6376","null","0","null",
"0500000US20055","Finney County, Kansas","38470","null","30976","null","7494","null","0","null",
"0500000US20057","Ford County, Kansas","34287","null","27702","null","6585","null","0","null",
"0500000US20059","Franklin County, Kansas","25996","null","12461","null","13535","null","0","null",
"0500000US20061","Geary County, Kansas","36739","null","32469","null","4270","null","0","null",
"0500000US20063","Gove County, Kansas","2718","null","0","null","2718","null","0","null",
"0500000US20065","Graham County, Kansas","2415","null","0","null","2415","null","0","null",
"0500000US20067","Grant County, Kansas","7352","null","5865","null","1487","null","0","null",
"0500000US20069","Gray County, Kansas","5653","null","0","null","5653","null","0","null",
"0500000US20071","Greeley County, Kansas","1284","null","0","null","1284","null","0","null",
"0500000US20073","Greenwood County, Kansas","6016","null","0","null","6016","null","0","null",
"0500000US20075","Hamilton County, Kansas","2518","null","0","null","2518","null","0","null",
"0500000US20077","Harper County, Kansas","5485","null","0","null","5485","null","0","null",
"0500000US20079","Harvey County, Kansas","34024","null","20378","null","13646","null","0","null",
"0500000US20081","Haskell County, Kansas","3780","null","0","null","3780","null","0","null",
"0500000US20083","Hodgeman County, Kansas","1723","null","0","null","1723","null","0","null",
"0500000US20085","Jackson County, Kansas","13232","null","0","null","13232","null","0","null",
"0500000US20087","Jefferson County, Kansas","18368","null","160","null","18208","null","0","null",
"0500000US20089","Jewell County, Kansas","2932","null","0","null","2932","null","0","null",
"0500000US20091","Johnson County, Kansas","609863","null","585241","null","24622","null","0","null",
"0500000US20093","Kearny County, Kansas","3983","null","0","null","3983","null","0","null",
"0500000US20095","Kingman County, Kansas","7470","null","0","null","7470","null","0","null",
"0500000US20097","Kiowa County, Kansas","2460","null","0","null","2460","null","0","null",
"0500000US20099","Labette County, Kansas","20184","null","9433","null","10751","null","0","null",
"0500000US20101","Lane County, Kansas","1574","null","0","null","1574","null","0","null",
"0500000US20103","Leavenworth County, Kansas","81881","null","54698","null","27183","null","0","null",
"0500000US20105","Lincoln County, Kansas","2939","null","0","null","2939","null","0","null",
"0500000US20107","Linn County, Kansas","9591","null","0","null","9591","null","0","null",
